lick,time_bin
0,8.975866613140772
0,9.02586661314077
0,9.075866613140771
0,9.125866613140772
0,9.175866613140773
0,9.225866613140772
0,9.27586661314077
0,9.325866613140771
0,9.375866613140772
0,9.425866613140773
0,9.475866613140772
0,9.52586661314077
0,9.575866613140771
0,9.625866613140772
0,9.675866613140773
0,9.725866613140772
0,9.77586661314077
0,9.825866613140771
0,9.875866613140772
0,9.925866613140773
0,9.975866613140772
0,10.02586661314077
0,10.075866613140771
0,10.125866613140772
0,10.175866613140773
0,10.225866613140772
0,10.27586661314077
0,10.325866613140771
0,10.375866613140772
0,10.425866613140773
0,10.475866613140772
0,10.52586661314077
0,10.575866613140771
0,10.625866613140772
0,10.675866613140773
0,10.725866613140772
0,10.77586661314077
0,10.825866613140771
0,10.875866613140772
0,10.925866613140773
0,10.975866613140772
0,11.02586661314077
0,11.075866613140771
0,11.125866613140772
0,11.175866613140773
0,11.225866613140772
0,11.27586661314077
0,11.325866613140771
0,11.375866613140772
0,11.425866613140773
0,11.475866613140772
0,11.52586661314077
0,11.575866613140771
0,11.625866613140772
0,11.675866613140773
0,11.725866613140772
0,11.77586661314077
0,11.825866613140771
0,11.875866613140772
0,11.925866613140773
0,11.975866613140772
0,12.02586661314077
0,12.075866613140771
0,12.125866613140772
0,12.175866613140773
0,12.225866613140774
0,12.27586661314077
0,12.325866613140771
0,12.375866613140772
0,12.425866613140773
0,12.475866613140774
0,12.52586661314077
0,12.575866613140771
0,12.625866613140772
0,12.675866613140773
0,12.725866613140774
0,12.77586661314077
0,12.825866613140771
0,12.875866613140772
0,12.925866613140773
0,12.975866613140774
0,13.02586661314077
0,13.075866613140771
0,13.125866613140772
0,13.175866613140773
0,13.225866613140774
0,13.27586661314077
0,13.325866613140771
0,13.375866613140772
0,13.425866613140773
0,13.475866613140774
0,13.52586661314077
0,13.575866613140771
0,13.625866613140772
0,13.675866613140773
0,13.725866613140774
0,13.77586661314077
0,13.825866613140771
0,13.875866613140772
0,13.925866613140773
0,13.975866613140774
0,14.02586661314077
0,14.075866613140771
0,14.125866613140772
0,14.175866613140773
0,14.225866613140774
0,14.27586661314077
0,14.325866613140771
0,14.375866613140772
0,14.425866613140773
0,14.475866613140774
0,14.52586661314077
0,14.575866613140771
0,14.625866613140772
0,14.675866613140773
0,14.725866613140774
0,14.77586661314077
0,14.825866613140771
0,14.875866613140772
0,14.925866613140773
0,14.975866613140774
0,15.02586661314077
0,15.075866613140771
0,15.125866613140772
0,15.175866613140773
0,15.225866613140774
0,15.27586661314077
0,15.325866613140771
0,15.375866613140772
0,15.425866613140773
0,15.475866613140774
0,15.52586661314077
0,15.575866613140771
0,15.625866613140772
0,15.675866613140773
0,15.725866613140774
0,15.77586661314077
0,15.825866613140771
0,15.875866613140772
0,15.925866613140773
0,15.975866613140774
0,16.02586661314077
0,16.07586661314077
0,16.125866613140772
0,16.175866613140773
0,16.225866613140774
0,16.27586661314077
0,16.32586661314077
0,16.375866613140772
0,16.425866613140773
0,16.475866613140774
0,16.52586661314077
0,16.57586661314077
0,16.625866613140772
0,16.675866613140773
0,16.725866613140774
0,16.77586661314077
0,16.82586661314077
0,16.875866613140772
0,16.925866613140773
0,16.975866613140774
0,17.02586661314077
0,17.07586661314077
0,17.125866613140772
0,17.175866613140773
0,17.225866613140774
0,17.27586661314077
0,17.32586661314077
0,17.375866613140772
0,17.425866613140773
0,17.475866613140774
0,17.52586661314077
0,17.57586661314077
0,17.625866613140772
0,17.675866613140773
0,17.725866613140774
0,17.77586661314077
0,17.82586661314077
0,17.875866613140772
0,17.925866613140773
0,17.975866613140774
0,18.02586661314077
0,18.07586661314077
0,18.125866613140772
0,18.175866613140773
0,18.225866613140774
0,18.27586661314077
0,18.32586661314077
0,18.375866613140772
0,18.425866613140773
0,18.475866613140774
0,18.52586661314077
0,18.57586661314077
0,18.625866613140772
0,18.675866613140773
0,18.725866613140774
0,18.77586661314077
0,18.82586661314077
0,18.875866613140772
0,18.925866613140773
0,18.975866613140774
0,19.02586661314077
0,19.07586661314077
0,19.125866613140772
0,19.175866613140773
0,19.225866613140774
0,19.27586661314077
0,19.32586661314077
0,19.375866613140772
0,19.425866613140773
0,19.475866613140774
0,19.52586661314077
0,19.57586661314077
0,19.625866613140772
0,19.675866613140773
0,19.725866613140774
0,19.77586661314077
0,19.82586661314077
0,19.875866613140772
0,19.925866613140773
0,19.975866613140774
0,20.02586661314077
0,20.07586661314077
0,20.125866613140772
0,20.175866613140773
0,20.22586661314077
0,20.27586661314077
0,20.32586661314077
0,20.375866613140772
0,20.425866613140773
0,20.47586661314077
0,20.52586661314077
0,20.57586661314077
0,20.625866613140772
0,20.675866613140773
0,20.72586661314077
0,20.77586661314077
0,20.82586661314077
0,20.875866613140772
0,20.925866613140773
0,20.97586661314077
0,21.02586661314077
0,21.07586661314077
0,21.125866613140772
0,21.175866613140773
0,21.22586661314077
0,21.27586661314077
0,21.32586661314077
0,21.375866613140772
0,21.425866613140773
0,21.47586661314077
0,21.52586661314077
0,21.57586661314077
0,21.625866613140772
0,21.675866613140773
0,21.72586661314077
0,21.77586661314077
0,21.82586661314077
0,21.875866613140772
0,21.925866613140773
0,21.97586661314077
0,22.02586661314077
0,22.07586661314077
0,22.125866613140772
0,22.175866613140773
0,22.22586661314077
0,22.27586661314077
0,22.32586661314077
0,22.375866613140772
0,22.425866613140773
0,22.47586661314077
0,22.52586661314077
0,22.57586661314077
0,22.625866613140772
0,22.675866613140773
0,22.72586661314077
0,22.77586661314077
0,22.82586661314077
0,22.875866613140772
0,22.925866613140773
0,22.97586661314077
0,23.02586661314077
0,23.07586661314077
0,23.125866613140772
0,23.175866613140773
0,23.225866613140774
0,23.27586661314077
0,23.32586661314077
0,23.375866613140772
0,23.425866613140773
0,23.475866613140774
0,23.52586661314077
0,23.57586661314077
0,23.625866613140772
0,23.675866613140773
0,23.725866613140774
0,23.77586661314077
0,23.82586661314077
0,23.875866613140772
0,23.925866613140773
0,23.975866613140774
0,24.02586661314077
0,24.07586661314077
0,24.125866613140772
0,24.175866613140773
0,24.225866613140774
0,24.27586661314077
0,24.32586661314077
0,24.375866613140772
0,24.425866613140773
0,24.475866613140774
0,24.52586661314077
0,24.57586661314077
0,24.625866613140772
0,24.675866613140773
0,24.725866613140774
0,24.77586661314077
0,24.82586661314077
0,24.875866613140772
0,24.925866613140773
0,24.975866613140774
0,25.02586661314077
0,25.07586661314077
0,25.125866613140772
0,25.175866613140773
0,25.225866613140774
0,25.27586661314077
0,25.32586661314077
0,25.375866613140772
0,25.425866613140773
0,25.475866613140774
0,25.52586661314077
0,25.57586661314077
0,25.625866613140772
0,25.675866613140773
0,25.725866613140774
0,25.77586661314077
0,25.82586661314077
0,25.875866613140772
0,25.925866613140773
0,25.975866613140774
0,26.02586661314077
0,26.07586661314077
0,26.125866613140772
0,26.175866613140773
0,26.225866613140774
0,26.27586661314077
0,26.32586661314077
0,26.375866613140772
0,26.425866613140773
0,26.475866613140774
1,26.52586661314077
0,26.57586661314077
0,26.625866613140772
0,26.675866613140773
0,26.725866613140774
0,26.77586661314077
1,26.82586661314077
0,26.875866613140772
0,26.925866613140773
1,26.975866613140774
0,27.02586661314077
0,27.07586661314077
0,27.125866613140772
0,27.175866613140773
0,27.225866613140774
0,27.27586661314077
0,27.32586661314077
0,27.375866613140772
0,27.425866613140773
0,27.475866613140774
0,27.52586661314077
0,27.57586661314077
0,27.625866613140772
0,27.675866613140773
0,27.725866613140774
0,27.77586661314077
0,27.82586661314077
0,27.875866613140772
0,27.925866613140773
0,27.975866613140774
0,28.02586661314077
0,28.07586661314077
0,28.125866613140772
0,28.175866613140773
0,28.225866613140774
0,28.27586661314077
0,28.32586661314077
0,28.375866613140772
0,28.425866613140773
0,28.475866613140774
0,28.52586661314077
0,28.57586661314077
0,28.625866613140772
0,28.675866613140773
0,28.725866613140774
0,28.77586661314077
0,28.82586661314077
0,28.875866613140772
0,28.925866613140773
0,28.975866613140774
0,29.02586661314077
0,29.07586661314077
0,29.125866613140772
0,29.175866613140773
0,29.225866613140774
0,29.27586661314077
0,29.32586661314077
0,29.375866613140772
0,29.425866613140773
0,29.475866613140774
0,29.52586661314077
0,29.57586661314077
0,29.625866613140772
0,29.675866613140773
0,29.725866613140774
0,29.77586661314077
0,29.82586661314077
0,29.875866613140772
0,29.925866613140773
0,29.975866613140774
0,30.02586661314077
0,30.07586661314077
0,30.125866613140772
0,30.175866613140773
0,30.225866613140774
0,30.27586661314077
0,30.32586661314077
0,30.375866613140772
0,30.425866613140773
0,30.475866613140774
0,30.52586661314077
0,30.57586661314077
0,30.625866613140772
0,30.675866613140773
0,30.725866613140774
0,30.77586661314077
0,30.82586661314077
0,30.875866613140772
0,30.925866613140773
0,30.975866613140774
0,31.02586661314077
0,31.07586661314077
0,31.125866613140772
0,31.175866613140773
0,31.225866613140774
0,31.27586661314077
0,31.32586661314077
0,31.375866613140772
0,31.425866613140773
0,31.475866613140774
0,31.52586661314077
0,31.57586661314077
0,31.625866613140772
0,31.675866613140773
0,31.725866613140774
0,31.77586661314077
0,31.82586661314077
0,31.875866613140772
0,31.925866613140773
0,31.975866613140774
0,32.02586661314077
0,32.075866613140775
0,32.12586661314077
0,32.17586661314078
0,32.225866613140774
0,32.27586661314077
0,32.325866613140775
0,32.37586661314077
0,32.42586661314078
0,32.475866613140774
0,32.52586661314077
0,32.575866613140775
0,32.62586661314077
0,32.67586661314078
1,32.725866613140774
0,32.77586661314077
0,32.825866613140775
0,32.87586661314077
1,32.92586661314078
0,32.975866613140774
1,33.02586661314077
0,33.075866613140775
1,33.12586661314077
0,33.17586661314078
1,33.225866613140774
0,33.27586661314077
0,33.325866613140775
1,33.37586661314077
0,33.42586661314078
1,33.475866613140774
0,33.52586661314077
0,33.575866613140775
1,33.62586661314077
0,33.67586661314078
0,33.725866613140774
1,33.77586661314077
0,33.825866613140775
1,33.87586661314077
0,33.92586661314078
0,33.975866613140774
0,34.02586661314077
1,34.075866613140775
0,34.12586661314077
0,34.17586661314078
0,34.225866613140774
0,34.27586661314077
0,34.325866613140775
0,34.37586661314077
0,34.42586661314078
0,34.475866613140774
0,34.52586661314077
0,34.575866613140775
0,34.62586661314077
0,34.67586661314078
0,34.725866613140774
0,34.77586661314077
0,34.825866613140775
0,34.87586661314077
0,34.92586661314078
0,34.975866613140774
0,35.02586661314077
0,35.075866613140775
0,35.12586661314077
0,35.17586661314078
0,35.225866613140774
1,35.27586661314077
0,35.325866613140775
0,35.37586661314077
0,35.42586661314078
0,35.475866613140774
0,35.52586661314077
0,35.575866613140775
0,35.62586661314077
0,35.67586661314078
1,35.725866613140774
0,35.77586661314077
1,35.825866613140775
0,35.87586661314077
0,35.92586661314078
0,35.975866613140774
0,36.02586661314077
0,36.075866613140775
0,36.12586661314077
0,36.17586661314077
0,36.225866613140774
0,36.27586661314077
0,36.325866613140775
0,36.37586661314077
0,36.42586661314077
0,36.475866613140774
0,36.52586661314077
0,36.575866613140775
0,36.62586661314077
0,36.67586661314077
0,36.725866613140774
0,36.77586661314077
0,36.825866613140775
0,36.87586661314077
0,36.92586661314077
0,36.975866613140774
0,37.02586661314077
0,37.075866613140775
0,37.12586661314077
1,37.17586661314077
0,37.225866613140774
0,37.27586661314077
0,37.325866613140775
0,37.37586661314077
0,37.42586661314077
0,37.475866613140774
0,37.52586661314077
0,37.575866613140775
0,37.62586661314077
0,37.67586661314077
0,37.725866613140774
0,37.77586661314077
0,37.825866613140775
0,37.87586661314077
0,37.92586661314077
0,37.975866613140774
0,38.02586661314077
0,38.075866613140775
0,38.12586661314077
0,38.17586661314077
0,38.225866613140774
0,38.27586661314077
0,38.325866613140775
0,38.37586661314077
0,38.42586661314077
0,38.475866613140774
0,38.52586661314077
0,38.575866613140775
0,38.62586661314077
0,38.67586661314077
0,38.725866613140774
0,38.77586661314077
0,38.825866613140775
0,38.87586661314077
0,38.92586661314077
0,38.975866613140774
0,39.02586661314077
0,39.075866613140775
0,39.12586661314077
0,39.17586661314077
0,39.225866613140774
0,39.27586661314077
0,39.325866613140775
0,39.37586661314077
0,39.42586661314077
0,39.475866613140774
0,39.52586661314077
0,39.575866613140775
0,39.62586661314077
0,39.67586661314077
0,39.725866613140774
0,39.77586661314077
0,39.825866613140775
0,39.87586661314077
0,39.92586661314077
0,39.975866613140774
0,40.02586661314077
0,40.075866613140775
0,40.12586661314077
0,40.17586661314077
0,40.225866613140774
0,40.27586661314077
0,40.325866613140775
0,40.37586661314077
0,40.42586661314077
0,40.475866613140774
0,40.52586661314077
0,40.575866613140775
0,40.62586661314077
0,40.67586661314077
0,40.725866613140774
1,40.77586661314077
0,40.825866613140775
0,40.87586661314077
0,40.92586661314077
0,40.975866613140774
0,41.02586661314077
0,41.075866613140775
0,41.12586661314077
0,41.17586661314077
0,41.225866613140774
0,41.27586661314077
0,41.325866613140775
0,41.37586661314077
0,41.42586661314077
0,41.475866613140774
0,41.52586661314077
0,41.575866613140775
0,41.62586661314077
0,41.67586661314077
0,41.725866613140774
0,41.77586661314077
0,41.825866613140775
0,41.87586661314077
0,41.92586661314077
0,41.975866613140774
0,42.02586661314077
0,42.075866613140775
0,42.12586661314077
0,42.17586661314077
0,42.225866613140774
0,42.27586661314077
0,42.325866613140775
0,42.37586661314077
0,42.42586661314078
0,42.475866613140774
0,42.52586661314077
0,42.575866613140775
0,42.62586661314077
0,42.67586661314078
0,42.725866613140774
0,42.77586661314077
0,42.825866613140775
0,42.87586661314077
0,42.92586661314078
0,42.975866613140774
0,43.02586661314077
0,43.075866613140775
0,43.12586661314077
0,43.17586661314078
0,43.225866613140774
0,43.27586661314077
0,43.325866613140775
0,43.37586661314077
0,43.42586661314078
0,43.475866613140774
0,43.52586661314077
0,43.575866613140775
0,43.62586661314077
0,43.67586661314078
0,43.725866613140774
0,43.77586661314077
0,43.825866613140775
0,43.87586661314077
0,43.92586661314078
0,43.975866613140774
0,44.02586661314077
0,44.075866613140775
0,44.12586661314077
0,44.17586661314078
0,44.225866613140774
0,44.27586661314077
0,44.325866613140775
0,44.37586661314077
0,44.42586661314078
0,44.475866613140774
0,44.52586661314077
0,44.575866613140775
1,44.62586661314077
0,44.67586661314078
1,44.725866613140774
1,44.77586661314077
0,44.825866613140775
0,44.87586661314077
1,44.92586661314078
0,44.975866613140774
0,45.02586661314077
0,45.075866613140775
0,45.12586661314077
0,45.17586661314078
0,45.225866613140774
0,45.27586661314077
1,45.325866613140775
0,45.37586661314077
0,45.42586661314078
1,45.475866613140774
0,45.52586661314077
1,45.575866613140775
0,45.62586661314077
0,45.67586661314078
1,45.725866613140774
0,45.77586661314077
1,45.825866613140775
0,45.87586661314077
0,45.92586661314078
1,45.975866613140774
0,46.02586661314077
0,46.075866613140775
1,46.12586661314077
0,46.17586661314078
0,46.225866613140774
0,46.27586661314077
0,46.325866613140775
0,46.37586661314077
0,46.42586661314078
0,46.475866613140774
0,46.52586661314077
0,46.575866613140775
0,46.62586661314077
0,46.67586661314078
0,46.725866613140774
0,46.77586661314077
0,46.825866613140775
0,46.87586661314077
0,46.92586661314078
0,46.975866613140774
0,47.02586661314077
0,47.075866613140775
0,47.12586661314077
0,47.17586661314078
0,47.225866613140774
0,47.27586661314077
0,47.325866613140775
0,47.37586661314077
0,47.42586661314078
0,47.475866613140774
0,47.52586661314077
0,47.575866613140775
0,47.62586661314077
0,47.67586661314078
0,47.725866613140774
0,47.77586661314077
0,47.825866613140775
0,47.87586661314077
0,47.92586661314078
0,47.975866613140774
0,48.02586661314077
0,48.075866613140775
0,48.12586661314077
0,48.17586661314078
0,48.225866613140774
1,48.27586661314077
0,48.325866613140775
0,48.37586661314077
0,48.42586661314078
0,48.475866613140774
0,48.52586661314077
0,48.575866613140775
0,48.62586661314077
0,48.67586661314078
0,48.725866613140774
0,48.77586661314077
0,48.825866613140775
0,48.87586661314077
0,48.92586661314078
0,48.975866613140774
0,49.02586661314077
0,49.075866613140775
0,49.12586661314077
0,49.17586661314078
0,49.225866613140774
0,49.27586661314077
0,49.325866613140775
0,49.37586661314077
0,49.42586661314078
0,49.475866613140774
0,49.52586661314077
0,49.575866613140775
0,49.62586661314077
0,49.67586661314078
0,49.725866613140774
0,49.77586661314077
0,49.825866613140775
0,49.87586661314077
0,49.92586661314078
0,49.975866613140774
0,50.02586661314077
0,50.075866613140775
0,50.12586661314077
0,50.17586661314078
0,50.225866613140774
0,50.27586661314077
0,50.325866613140775
0,50.37586661314077
0,50.42586661314078
0,50.475866613140774
0,50.52586661314077
0,50.575866613140775
0,50.62586661314077
0,50.67586661314078
0,50.725866613140774
0,50.77586661314077
0,50.825866613140775
0,50.87586661314077
0,50.92586661314078
0,50.975866613140774
0,51.02586661314077
0,51.075866613140775
0,51.12586661314077
0,51.17586661314078
0,51.225866613140774
0,51.27586661314077
0,51.325866613140775
0,51.37586661314077
0,51.42586661314078
0,51.475866613140774
0,51.52586661314077
0,51.575866613140775
0,51.62586661314077
0,51.67586661314078
0,51.725866613140774
0,51.77586661314077
0,51.825866613140775
0,51.87586661314077
0,51.92586661314078
0,51.975866613140774
0,52.02586661314077
0,52.075866613140775
0,52.12586661314077
0,52.17586661314078
0,52.225866613140774
0,52.27586661314077
0,52.325866613140775
0,52.37586661314077
0,52.42586661314078
0,52.475866613140774
0,52.52586661314077
0,52.575866613140775
0,52.62586661314077
0,52.67586661314078
0,52.725866613140774
0,52.77586661314077
0,52.825866613140775
0,52.87586661314077
0,52.92586661314078
0,52.975866613140774
0,53.02586661314077
0,53.075866613140775
0,53.12586661314077
0,53.17586661314078
0,53.225866613140774
0,53.27586661314077
0,53.325866613140775
0,53.37586661314077
0,53.42586661314078
0,53.475866613140774
0,53.52586661314077
0,53.575866613140775
1,53.62586661314077
1,53.67586661314078
0,53.725866613140774
1,53.77586661314077
0,53.825866613140775
1,53.87586661314077
0,53.92586661314078
0,53.975866613140774
1,54.02586661314077
0,54.075866613140775
1,54.12586661314077
0,54.17586661314078
0,54.225866613140774
1,54.27586661314077
0,54.325866613140775
1,54.37586661314077
0,54.42586661314078
0,54.475866613140774
1,54.52586661314077
0,54.575866613140775
0,54.62586661314077
1,54.67586661314078
0,54.725866613140774
1,54.77586661314077
0,54.825866613140775
0,54.87586661314077
1,54.92586661314078
1,54.975866613140774
0,55.02586661314077
0,55.075866613140775
0,55.12586661314077
0,55.17586661314078
0,55.225866613140774
0,55.27586661314077
0,55.325866613140775
0,55.37586661314077
0,55.42586661314078
1,55.475866613140774
0,55.52586661314077
0,55.575866613140775
1,55.62586661314077
0,55.67586661314078
1,55.725866613140774
0,55.77586661314077
0,55.825866613140775
0,55.87586661314077
0,55.92586661314078
0,55.975866613140774
0,56.02586661314077
0,56.075866613140775
0,56.12586661314077
0,56.17586661314078
0,56.225866613140774
0,56.27586661314077
0,56.325866613140775
0,56.37586661314077
0,56.42586661314078
0,56.475866613140774
0,56.52586661314077
0,56.575866613140775
0,56.62586661314077
0,56.67586661314078
0,56.725866613140774
0,56.77586661314077
0,56.825866613140775
0,56.87586661314077
0,56.92586661314078
0,56.975866613140774
0,57.02586661314077
0,57.075866613140775
0,57.12586661314077
0,57.17586661314078
0,57.225866613140774
0,57.27586661314077
0,57.325866613140775
0,57.37586661314077
0,57.42586661314078
0,57.475866613140774
0,57.52586661314077
0,57.575866613140775
0,57.62586661314077
0,57.67586661314078
0,57.725866613140774
0,57.77586661314077
0,57.825866613140775
0,57.87586661314077
0,57.92586661314078
0,57.975866613140774
0,58.02586661314077
0,58.075866613140775
0,58.12586661314077
0,58.17586661314078
0,58.225866613140774
0,58.27586661314077
0,58.325866613140775
0,58.37586661314077
0,58.42586661314078
0,58.475866613140774
0,58.52586661314077
0,58.575866613140775
0,58.62586661314077
0,58.67586661314078
0,58.725866613140774
0,58.77586661314077
1,58.825866613140775
0,58.87586661314077
0,58.92586661314078
1,58.975866613140774
0,59.02586661314077
0,59.075866613140775
1,59.12586661314077
0,59.17586661314078
0,59.225866613140774
0,59.27586661314077
0,59.325866613140775
0,59.37586661314077
0,59.42586661314078
0,59.475866613140774
0,59.52586661314077
0,59.575866613140775
0,59.62586661314077
0,59.67586661314078
0,59.725866613140774
0,59.77586661314077
0,59.825866613140775
0,59.87586661314077
0,59.92586661314078
1,59.975866613140774
0,60.02586661314077
0,60.075866613140775
0,60.12586661314077
0,60.17586661314078
0,60.225866613140774
0,60.27586661314077
0,60.325866613140775
0,60.37586661314077
0,60.42586661314078
0,60.475866613140774
0,60.52586661314077
0,60.575866613140775
0,60.62586661314077
0,60.67586661314078
0,60.725866613140774
0,60.77586661314077
0,60.825866613140775
0,60.87586661314077
0,60.92586661314078
0,60.975866613140774
0,61.02586661314077
0,61.075866613140775
0,61.12586661314077
0,61.17586661314078
0,61.225866613140774
0,61.27586661314077
0,61.325866613140775
0,61.37586661314077
0,61.42586661314078
0,61.475866613140774
0,61.52586661314077
0,61.575866613140775
0,61.62586661314077
0,61.67586661314078
0,61.725866613140774
0,61.77586661314077
0,61.825866613140775
0,61.87586661314077
0,61.92586661314078
0,61.975866613140774
0,62.02586661314077
0,62.075866613140775
0,62.12586661314077
0,62.17586661314078
0,62.225866613140774
0,62.27586661314077
0,62.325866613140775
0,62.37586661314077
0,62.42586661314078
0,62.475866613140774
0,62.52586661314077
0,62.575866613140775
0,62.62586661314077
0,62.67586661314078
0,62.725866613140774
0,62.77586661314077
0,62.825866613140775
0,62.87586661314077
0,62.92586661314078
0,62.975866613140774
0,63.02586661314077
0,63.075866613140775
0,63.12586661314077
0,63.17586661314078
0,63.225866613140774
0,63.27586661314077
0,63.325866613140775
0,63.37586661314077
0,63.42586661314078
0,63.475866613140774
0,63.52586661314077
0,63.575866613140775
0,63.62586661314077
0,63.67586661314078
0,63.725866613140774
0,63.77586661314077
0,63.825866613140775
0,63.87586661314077
0,63.92586661314078
0,63.975866613140774
0,64.02586661314078
0,64.07586661314078
0,64.12586661314077
0,64.17586661314078
0,64.22586661314078
0,64.27586661314078
0,64.32586661314078
0,64.37586661314077
0,64.42586661314078
0,64.47586661314078
0,64.52586661314078
0,64.57586661314078
0,64.62586661314077
0,64.67586661314078
0,64.72586661314078
0,64.77586661314078
0,64.82586661314078
0,64.87586661314077
0,64.92586661314078
0,64.97586661314078
0,65.02586661314078
0,65.07586661314078
0,65.12586661314077
0,65.17586661314078
0,65.22586661314078
0,65.27586661314078
0,65.32586661314078
0,65.37586661314077
0,65.42586661314078
0,65.47586661314078
0,65.52586661314078
0,65.57586661314078
0,65.62586661314077
0,65.67586661314078
1,65.72586661314078
0,65.77586661314078
0,65.82586661314078
0,65.87586661314077
0,65.92586661314078
0,65.97586661314078
0,66.02586661314078
0,66.07586661314078
0,66.12586661314077
0,66.17586661314078
0,66.22586661314078
0,66.27586661314078
0,66.32586661314078
0,66.37586661314077
0,66.42586661314078
1,66.47586661314078
0,66.52586661314078
0,66.57586661314078
0,66.62586661314077
0,66.67586661314078
0,66.72586661314078
0,66.77586661314078
0,66.82586661314078
0,66.87586661314077
0,66.92586661314078
0,66.97586661314078
0,67.02586661314078
0,67.07586661314078
0,67.12586661314077
0,67.17586661314078
0,67.22586661314078
0,67.27586661314078
0,67.32586661314078
0,67.37586661314077
0,67.42586661314078
0,67.47586661314078
0,67.52586661314078
0,67.57586661314078
0,67.62586661314077
0,67.67586661314078
0,67.72586661314078
0,67.77586661314078
0,67.82586661314078
0,67.87586661314077
0,67.92586661314078
0,67.97586661314078
0,68.02586661314078
0,68.07586661314078
0,68.12586661314079
0,68.17586661314078
0,68.22586661314078
0,68.27586661314078
0,68.32586661314078
0,68.37586661314079
0,68.42586661314078
0,68.47586661314078
0,68.52586661314078
0,68.57586661314078
0,68.62586661314079
0,68.67586661314078
0,68.72586661314078
0,68.77586661314078
0,68.82586661314078
0,68.87586661314079
0,68.92586661314078
0,68.97586661314078
0,69.02586661314078
0,69.07586661314078
0,69.12586661314079
0,69.17586661314078
0,69.22586661314078
0,69.27586661314078
0,69.32586661314078
0,69.37586661314079
0,69.42586661314078
0,69.47586661314078
0,69.52586661314078
0,69.57586661314078
0,69.62586661314079
0,69.67586661314078
0,69.72586661314078
0,69.77586661314078
0,69.82586661314078
0,69.87586661314079
0,69.92586661314078
0,69.97586661314078
0,70.02586661314078
0,70.07586661314078
0,70.12586661314079
0,70.17586661314078
0,70.22586661314078
0,70.27586661314078
0,70.32586661314078
0,70.37586661314079
0,70.42586661314078
0,70.47586661314078
0,70.52586661314078
0,70.57586661314078
0,70.62586661314079
0,70.67586661314078
0,70.72586661314078
0,70.77586661314078
0,70.82586661314078
0,70.87586661314079
0,70.92586661314078
0,70.97586661314078
0,71.02586661314078
0,71.07586661314078
0,71.12586661314079
0,71.17586661314078
0,71.22586661314078
0,71.27586661314078
0,71.32586661314078
0,71.37586661314079
0,71.42586661314078
0,71.47586661314078
0,71.52586661314078
0,71.57586661314078
0,71.62586661314079
0,71.67586661314078
0,71.72586661314078
0,71.77586661314078
0,71.82586661314078
0,71.87586661314079
0,71.92586661314078
0,71.97586661314078
0,72.02586661314078
0,72.07586661314078
0,72.12586661314079
0,72.17586661314078
0,72.22586661314078
0,72.27586661314078
0,72.32586661314078
0,72.37586661314079
0,72.42586661314078
0,72.47586661314078
0,72.52586661314078
0,72.57586661314078
0,72.62586661314079
0,72.67586661314078
0,72.72586661314078
0,72.77586661314078
0,72.82586661314078
0,72.87586661314079
0,72.92586661314078
0,72.97586661314078
0,73.02586661314078
0,73.07586661314078
0,73.12586661314079
0,73.17586661314078
0,73.22586661314078
1,73.27586661314078
0,73.32586661314078
0,73.37586661314079
0,73.42586661314078
1,73.47586661314078
0,73.52586661314078
0,73.57586661314078
0,73.62586661314079
1,73.67586661314078
0,73.72586661314078
0,73.77586661314078
